"id","lab_id","lab_nr","bp","std","delta_13_c","delta_13_c_std","prmat_id","prmat_comment","comment","feature","feature_type_id","phase_id","site_id","approved","right_id","created_at","updated_at","dating_method_id","contact_e_mail","creator_ip"
1295,343,"2253",4910,100,,,1,"","Aus einem weiteren Pfostenloch der Anlage stammt K-2254.","Pfostenloch in Grabanlage I.",3,160,382,t,1,"2010-11-04 15:24:20","2014-07-09 14:26:09.577439",,"",""
1294,343,"2240",3240,100,,,1,"","","""From bottom of well II with pottery from the earliest settlement phase"".",1,247,408,t,1,"2010-11-04 15:24:20","2014-07-09 14:26:49.535597",,"",""
1293,343,"2239",3340,100,,,1,"","","""From bottom of well I with pottery from the earliest settlement phase"". ",1,247,408,t,1,"2010-11-04 15:24:20","2014-07-09 14:27:29.026502",,"",""
1292,343,"2238",3160,100,,,1,"","","""From Post Hole in House III"".",1,247,408,t,1,"2010-11-04 15:24:20","2014-07-09 14:28:27.430885",,"",""
1291,343,"2192",4960,100,,,8,"","Primäre Ablagerung, nahe bei K-2191.","Muschelhaufen.",1,160,431,t,1,"2010-11-04 15:24:20","2014-07-09 14:29:10.745425",,"",""
1290,343,"2191",4740,80,,,8,"","Direkt über Ertebølle-Ablagerung; nahe bei K-2192.","Muschelhaufen.",1,160,431,t,1,"2010-11-04 15:24:20","2014-07-09 14:29:47.444205",,"",""
1288,343,"2189",4710,80,,,8,"","Primäre Ablagerung, nahe bei K-2190.","Muschelhaufen.",1,160,431,t,1,"2010-11-04 15:24:20","2014-07-09 14:30:59.881428",,"",""
1285,343,"2182",3960,100,,,1,"","Aus demselben Grab stammt K-2183.","(sb44) Holzkiste mit Eckpfosten.",2,265,442,t,1,"2010-11-04 15:24:20","2014-07-09 14:33:19.913861",,"",""
3548,464,"800",3360,70,,,2,"Os animal","UBAR800 ","Funerari; Fossa amb nínxol; Fossa amb nínxol CRII-36",3,401,1153,t,1,"2011-10-13 20:56:12","2014-07-11 14:32:34.773914",,"","http://www.telearchaeology.com/c14"
3550,464,"798",3445,45,,,2,"Os animal","UBAR798 ","Sitja; Fossa-sitja; Fossa-sitja CRII-586",1,401,1153,t,1,"2011-10-13 20:56:12","2014-07-11 14:57:06.742057",,"","http://www.telearchaeology.com/c14"
3551,464,"799",3265,45,,,2,"Os animal","UBAR799 ","Sitja; Fossa-sitja; Fossa-sitja CRII-505",1,401,1153,t,1,"2011-10-13 20:56:12","2014-07-11 14:59:32.169853",,"","http://www.telearchaeology.com/c14"
3554,464,"671",3305,55,,,2,"Os humà","UBAR671 ","Funerari; Hipogeu en fossa; Hipogeu CRII-222B-2",3,401,1153,t,1,"2011-10-13 20:56:12","2014-07-11 15:17:33.743263",,"","http://www.telearchaeology.com/c14"
3555,464,"673",3360,60,,,1,"Carbó","UBAR673 ","Funerari; Sepultura en fossa; Inhumació múltiple en fossa CRII-634",3,401,1153,t,1,"2011-10-13 20:56:12","2014-07-11 15:22:08.568331",,"","http://www.telearchaeology.com/c14"
3581,464,"760",6405,50,,,11,"Llavors","Cardial; UBAR760 (BLASCO/EDO/VILLALBA, 2005: 868)","Residencial; Capa 18",1,423,1157,t,1,"2011-10-13 20:56:12","2014-07-14 09:48:14.973941",,"","http://www.telearchaeology.com/c14"
10110,273,"392",4830,80,-27.8,,1,"","","F36, Area of burning sealed beneath stone kerb",14,429,2683,,1,"2014-07-15 10:03:14.18861","2014-07-15 10:03:14.18861",,"","134.245.38.100"
10116,316,"674",4970,80,-21.5,,2,"human, bulked smple of broken small bone","","bone from chamber NEII",14,429,2686,,1,"2014-07-15 10:23:18.693761","2014-07-15 10:23:18.693761",,"","134.245.38.100"
10117,273,"118",6900,80,-26.4,,1,"","","Pit F308, lower fill of pit partly sealed by A horizon of pre-cairn soil",14,429,2687,,1,"2014-07-15 10:27:06.531551","2014-07-15 10:27:06.531551",,"","134.245.38.100"
10118,273,"113",5050,75,-26,,1,"","","pit F68, dark ashy soil forming upper layer of pre-cairn pit",14,429,2687,,1,"2014-07-15 10:28:44.292638","2014-07-15 10:28:44.292638",,"","134.245.38.100"
10122,267,"2955",4710,40,-23.8,,1,"fast grown quercus sp.","","trench 2, outer rings of post c. 0,20 m in diameter, burnt in situ near proximal end of palisade trench along SE side of barrow",14,429,2688,,1,"2014-07-15 10:43:33.97512","2014-07-15 10:43:33.97512",,"","134.245.38.100"
10124,398,"12083",4601,33,-20.3,,2,"human, adult r mandible","","inner passage, chamber I",14,429,2689,,1,"2014-07-15 10:47:58.59698","2014-07-15 10:47:58.59698",,"","134.245.38.100"
10129,398,"6487",4685,65,-21.2,,2,"human, adult L humerus","","SE chamber",14,429,2690,,1,"2014-07-15 10:55:46.76592","2014-07-15 10:55:46.76592",,"","134.245.38.100"
10130,398,"6496",4850,65,-21.5,,2,"human, L humerus","","SE chamber",14,429,2690,,1,"2014-07-15 10:56:49.271758","2014-07-15 10:56:49.271758",,"","134.245.38.100"
10132,398,"6488",4780,60,-20.7,,2,"human, adult L humerus","","SW chamber",14,429,2690,,1,"2014-07-15 10:59:22.658121","2014-07-15 10:59:22.658121",,"","134.245.38.100"
1289,343,"2190",4750,80,,,8,"","Primäre Ablagerung, nahe bei K-2189","Muschelhaufen.",1,160,431,t,1,"2010-11-04 15:24:20","2014-07-09 14:30:24.52553",,"",""
1287,343,"2185",4100,100,,,1,"","Doppelbestattung mit H- (oder I-) Axt.","Zentralgrab in Hügel mit insgesamt 5 Gräbern.",2,194,427,t,1,"2010-11-04 15:24:20","2014-07-09 14:31:47.417662",,"",""
1286,343,"2183",4000,100,,,1,"","Die Probe stammt aus einem der Eckpfosten. Aus demselben Grab stammt K-2182.","(sb44), rechteckige Holzkiste mit Eckpfosten.",2,265,443,t,1,"2010-11-04 15:24:20","2014-07-09 14:32:28.420932",,"",""
1283,343,"2180",4110,100,,,1,"","Aus dem Grab stammt K-2181.","(sb 46) Sand-Humus-Schicht unter dem Bodengrab.",2,194,441,t,1,"2010-11-04 15:24:20","2014-07-09 14:34:45.29634",,"",""
3546,464,"797",3500,45,,,2,"Os animal","UBAR797 ","Funerari; Sepultura en fossa; Inhumació múltiple en fossa CRII-481",3,401,1153,t,1,"2011-10-13 20:56:12","2014-07-11 14:22:54.257244",,"","http://www.telearchaeology.com/c14"
3552,464,"697",3465,60,,,2,"Os animal","UBAR697","Funerari; Hipogeu en fossa; Hipogeu CRII-459A-3",3,401,1153,t,1,"2011-10-13 20:56:12","2014-07-11 15:06:17.169192",,"","http://www.telearchaeology.com/c14"
3556,464,"672",3380,60,,,1,"Carbó","UBAR672 ","Residencial; Hàbitat a l'aire lliure; Cabana CRII-331-9",1,401,1153,t,1,"2011-10-13 20:56:12","2014-07-11 15:27:37.605546",,"","http://www.telearchaeology.com/c14"
3578,464,"865",3040,40,,,2,"Os humà","UBAR865 ","Funerari; Sepultura en fossa; Inhumació múltiple en fossa CCRTR-191",3,401,1156,t,1,"2011-10-13 20:56:12","2014-07-14 09:28:54.460585",,"","http://www.telearchaeology.com/c14"
10106,381,"132",5000,95,-25,,14,"charred hazelnut shell","site could not be located exactly","Pit CXIX (3), isolated pit ",1,429,2680,,1,"2014-07-15 09:52:27.772995","2014-07-15 09:52:27.772995",,"","134.245.38.100"
10107,316,"3968",4680,80,-26.9,,1,"","","F 247, from base of one of two neolithic pits, overlain by sherds of 3 or 4 bowls",1,429,2681,,1,"2014-07-15 09:55:55.251869","2014-07-15 09:55:55.251869",,"","134.245.38.100"
10112,273,"394",4700,80,-27.6,,1,"","","F44, socket of orthostat framing chamber",14,429,2683,,1,"2014-07-15 10:05:02.258343","2014-07-15 10:05:02.258343",,"","134.245.38.100"
10114,316,"1330",4530,260,,,1,"","date deemed rejected and/or unusable by Gibson/Kinnes on ground of admixture of earlier material","cutting 1, in layer below topsoil in small exploratory trench",6,429,2685,,1,"2014-07-15 10:15:35.044783","2014-07-15 10:20:05.544916",,"","134.245.38.100"
3596,464,"860",3870,45,,,2,"Os humà","Campaniforme; UBAR860 (Frances et allii 2007)","Funerari; Hipogeu paradolmènic; UE-1",3,396,1162,t,1,"2011-10-13 20:56:12","2014-07-15 10:30:07.400413",,"","http://www.telearchaeology.com/c14"
10125,398,"14254",4742,34,-20.5,,2,"human, skull fragment","","uner floor slab, in S annex of chamber I",14,429,2689,,1,"2014-07-15 10:49:07.201935","2014-07-15 10:49:07.201935",,"","134.245.38.100"
10127,398,"14252",4906,33,-20.6,,2,"human, r femur","","group D, chamber II",14,429,2689,,1,"2014-07-15 10:51:02.030403","2014-07-15 10:51:02.030403",,"","134.245.38.100"
10128,398,"14253",4658,33,-21.3,,2,"cattle, horncore","","forecourt",14,429,2689,,1,"2014-07-15 10:52:03.170174","2014-07-15 10:52:03.170174",,"","134.245.38.100"
1284,343,"2181",3980,100,,,1,"","Das Datum stellt den Durchschnitt aus zwei Werten dar: 3950±100 und 4010±100. Aus der unter Hügel und Holzkiste liegenden Sand-Humus-Schicht stammt ein weiteres Datum: K-2180 .","(sb 46) Holzkiste. Mit I-Streitaxt.",2,194,441,t,1,"2010-11-04 15:24:20","2014-07-09 14:34:05.04121",,"",""
3549,464,"796",2520,260,,,2,"Os animal, probably charcoal (Carbó) (Carlús et al. 2008) ","UBAR796 ","Sitja; Fossa-sitja; Fossa-sitja CRII-590",1,401,1153,t,1,"2011-10-13 20:56:12","2014-07-11 14:41:09.425827",,"","http://www.telearchaeology.com/c14"
3577,464,"864",3370,70,,,2,"Os humà","UBAR864 ","Funerari; Sepultura en fossa; Inhumació múltiple en fossa CCRTR-10",3,401,1156,t,1,"2011-10-13 20:56:12","2014-07-14 09:24:49.316997",,"","http://www.telearchaeology.com/c14"
10109,273,"391",4560,80,-28.2,,1,"","","old ground surface sealed beneath mound material",14,429,2683,,1,"2014-07-15 10:02:00.33419","2014-07-15 10:02:00.33419",,"","134.245.38.100"
10111,273,"393",4470,80,-26.8,,1,"","","within material of the mound",14,429,2683,,1,"2014-07-15 10:04:04.883021","2014-07-15 10:04:04.883021",,"","134.245.38.100"
10115,267,"2953",5480,45,-24,,1,"prunus avium and frangula alnus","date deemed rejected and/or unusable by Gibson/Kinnes on ground of admixture of earlier material","cutting 1, in layer below topsoil in small exploratory trench",6,429,2685,,1,"2014-07-15 10:19:26.09206","2014-07-15 10:19:26.09206",,"","134.245.38.100"
3595,464,"817",4110,60,,,1,"Carbó","Campaniforme; UBAR817 (Frances et allii 2007)","Funerari; Hipogeu paradolmènic; UE-15",3,396,1162,t,1,"2011-10-13 20:56:12","2014-07-15 10:26:04.235442",,"","http://www.telearchaeology.com/c14"
10120,273,"116",4590,75,-25.8,,1,"","","pit F47, pit outside cairn and sealed by blocking, adjacent to F58",14,429,2687,,1,"2014-07-15 10:31:51.971902","2014-07-15 10:31:51.971902",,"","134.245.38.100"
10121,267,"2954",4830,45,-24.1,,1,"fast grown quercus sp.","","trench 1, outer rings of partly charred post c. 0,10 m in diameter, closely set in palisade trench along, SE side of barrow and extracted from NE section of trench mid-way along its length",14,429,2688,,1,"2014-07-15 10:41:49.922193","2014-07-15 10:41:49.922193",,"","134.245.38.100"
10126,398,"14251",4866,32,-20.4,,2,"human, r femur","","group C, chamber II",14,429,2689,,1,"2014-07-15 10:50:04.130498","2014-07-15 10:50:04.130498",,"","134.245.38.100"
10133,398,"6489",4445,60,-21.3,,2,"human, adult L humerus","","SW chamber",14,429,2690,,1,"2014-07-15 11:00:17.918102","2014-07-15 11:00:17.918102",,"","134.245.38.100"
10135,398,"6494",4645,60,-21.4,,2,"human, adult L humerus","","NE chamber",14,429,2690,,1,"2014-07-15 11:02:05.593448","2014-07-15 11:02:05.593448",,"","134.245.38.100"
10136,398,"6490",4660,60,-21.2,,2,"human, adult L humerus","","NW chamber",14,429,2690,,1,"2014-07-15 11:03:05.68878","2014-07-15 11:03:05.68878",,"","134.245.38.100"
10137,398,"6491",4710,60,-21.2,,2,"human, adult L humerus","","NW chamber",14,429,2690,,1,"2014-07-15 11:04:06.807291","2014-07-15 11:04:06.807291",,"","134.245.38.100"
1282,343,"2128",4390,100,,,7,"","Die zitierte Literatur (Hansen 1972) erwähnt kein Datum.","Flachgrab?",2,152,403,t,1,"2010-11-04 15:24:20","2014-07-09 14:35:47.802216",,"",""
1281,343,"2127",4460,100,,,7,"","Die zitierte Literatur (Hansen 1972) erwähnt kein Datum.","Flachgrab ?",2,152,402,t,1,"2010-11-04 15:24:20","2014-07-09 14:36:30.709163",,"",""
3547,464,"698",3590,85,,,2,"Os animal","UBAR698 ","Funerari; Fossa amb nínxol; Fossa amb nínxol CRII-463A-3",2,401,1153,t,1,"2011-10-13 20:56:12","2014-07-11 14:27:36.118133",,"","http://www.telearchaeology.com/c14"
3553,464,"670",3370,50,,,2,"Os humà","UBAR670 ","Funerari; Hipogeu en fossa; Hipogeu CRII-70B-2",3,401,1153,t,1,"2011-10-13 20:56:12","2014-07-11 15:13:24.560887",,"","http://www.telearchaeology.com/c14"
3591,323,"12730",4310,150,,,1,"Carbó","I12730 (Villalba et Al. 1986 i 1992)","Mina; Mina 8",12,425,1158,t,1,"2011-10-13 20:56:12","2014-07-15 08:58:27.129616",,"","http://www.telearchaeology.com/c14"
10108,273,"994",4700,80,,,1,"","","pit 206",14,429,2682,,1,"2014-07-15 09:58:55.492802","2014-07-15 09:58:55.492802",,"","134.245.38.100"
10113,398,"3997",4960,70,-25.2,,1,"fast grown quercus sp.","","patch of small charcoal fragment immediately above primary silt of east ditch",6,429,2684,,1,"2014-07-15 10:08:26.019151","2014-07-15 10:08:26.019151",,"","134.245.38.100"
10119,273,"114",4390,70,-26.2,,1,"","","pit F58, pit outside cairn and sealed by blocking",14,429,2687,,1,"2014-07-15 10:29:45.361403","2014-07-15 10:29:45.361403",,"","134.245.38.100"
10123,398,"14396",4653,34,-18.7,,2,"human, adult l ulna","","entrance passage to chamber I",14,429,2689,,1,"2014-07-15 10:46:00.221096","2014-07-15 10:46:00.221096",,"","134.245.38.100"
3599,425,"1768",4515,80,,,1,"Carbó","Veraza; Rome1768 ","Residencial; Hàbitat a l'aire lliure; Llar E33 (UE-1164)",1,424,1163,t,1,"2011-10-13 20:56:12","2014-07-15 10:57:50.44564",,"","http://www.telearchaeology.com/c14"
10131,398,"6641",4690,55,-20.4,,2,"human, adult L humerus","","SE chamber",14,429,2690,,1,"2014-07-15 10:58:31.406071","2014-07-15 10:58:31.406071",,"","134.245.38.100"
10134,398,"6493",4875,55,-21.8,,2,"human, adult L humerus","","NE chamber",14,429,2690,,1,"2014-07-15 11:01:13.104954","2014-07-15 11:01:13.104954",,"","134.245.38.100"
10138,398,"6495",3705,55,-21.4,,2,"human, subadult skull","","passage",14,429,2690,,1,"2014-07-15 11:05:15.568905","2014-07-15 11:05:15.568905",,"","134.245.38.100"
10139,398,"6492",4805,55,-21.3,,2,"human, L humerus","","passage",14,429,2690,,1,"2014-07-15 11:06:07.575565","2014-07-15 11:06:07.575565",,"","134.245.38.100"
10140,398,"6497",3750,55,-21.6,,2,"human, occipital","","passge",14,429,2690,,1,"2014-07-15 11:07:11.178832","2014-07-15 11:07:11.178832",,"","134.245.38.100"
10141,398,"12055",4529,31,-20.4,,2,"human, adult cranium, female?","","C compartment of rotunda, lower level",14,429,2691,,1,"2014-07-15 11:14:09.77193","2014-07-15 11:14:09.77193",,"","134.245.38.100"
10142,398,"14248",4202,31,-20.5,,2,"human, cranium (individual a)","","C compartment of rotunda, lower level",14,429,2691,,1,"2014-07-15 11:15:35.316861","2014-07-15 11:15:35.316861",,"","134.245.38.100"
10143,398,"14393",4523,35,-18.9,,2,"human, cranium (individual b)","","C compartment of rotunda, lower level",14,429,2691,,1,"2014-07-15 11:16:49.333123","2014-07-15 11:16:49.333123",,"","134.245.38.100"
10144,398,"14250",4082,20,-20.8,,2,"human, cranium","","C compartment of rotunda, upper level",14,429,2691,,1,"2014-07-15 11:17:57.650707","2014-07-15 11:17:57.650707",,"","134.245.38.100"
10145,398,"14394",4658,32,-18.9,,2,"human, adult R humerus","","passage of rotunda",14,429,2691,,1,"2014-07-15 11:19:16.215132","2014-07-15 11:19:16.215132",,"","134.245.38.100"
10146,398,"14249",4545,50,-20.6,,2,"human, adult R humerus","replicate of OxA-14395","passage of rotunda",14,429,2691,,1,"2014-07-15 11:20:55.1425","2014-07-15 11:20:55.1425",,"","134.245.38.100"
10147,398,"14395",4552,35,-19.5,,2,"human, adult R humeus","replicate of OxA-14249","passage of rotunda",14,429,2691,,1,"2014-07-15 11:22:05.056449","2014-07-15 11:22:05.056449",,"","134.245.38.100"
10149,309,"26824",5055,25,-26.6,,1,"45 g of quercus","","posthole 12, among stone packing, sample included large fragments from core of post post",6,519,2692,,1,"2014-07-15 11:31:30.612665","2014-07-15 11:31:30.612665",,"","134.245.38.100"
10148,381,"223",5240,150,-25.7,1,1,"mature quercus sp.","","posthole 9, within stone packing, probably parts of post",6,519,2692,,1,"2014-07-15 11:29:39.159497","2014-07-15 11:31:50.500814",,"","134.245.38.100"
10150,309,"26823",5040,30,-24.3,,1,"quercus, 60 g","","posthole 2, among stone packing, probably from post pipe",6,519,2692,,1,"2014-07-15 11:33:28.494669","2014-07-15 11:33:28.494669",,"","134.245.38.100"
10151,308,"20012",4860,50,-25.7,,14,"single charred hazelnut shell fragment","","posthole 5, among stone packing for post",6,519,2692,,1,"2014-07-15 11:34:44.333564","2014-07-15 11:34:44.333564",,"","134.245.38.100"
10152,262,"177037",4760,50,,,1,"corylus","","charcoal deposit on ditch terminal floor immediately below primary silts",6,429,2688,,1,"2014-07-15 12:39:01.154566","2014-07-15 12:39:01.154566",,"","134.245.38.100"
10153,262,"206282",4690,40,,,1,"corylus","","charcoal deposit on ditch terminal floor immedately below primary silts",6,429,2688,,1,"2014-07-15 12:40:23.198725","2014-07-15 12:40:23.198725",,"","134.245.38.100"
10154,262,"206283",4980,40,,,1,"corylus","","middle silts of ditch, redeposited",6,429,2688,,1,"2014-07-15 12:41:29.484388","2014-07-15 12:41:29.484388",,"","134.245.38.100"
10155,445,"3385",4520,45,-24.8,,1,"single fragment of alnus/corylus","","304/8/1, charcoal-rich fill of shallow scoop cut into the thrid and most substancial fill of enclosure ditch, overlain by a layer rich in Peterborough and Grooved Ware, interpreted by excavator as terminus post quem for context",6,429,2693,,1,"2014-07-15 12:48:35.940138","2014-07-15 12:48:35.940138",,"","134.245.38.100"
10156,485,"14819",4834,88,-25,0.2,1,"corylus/alnus","","304/8/2, charcoal-rich fill of shallow scoop cut into the thrid and most substancial fill of enclosure ditch, overlain by a layer rich in Perterborough and Grooved Ware",6,429,2693,,1,"2014-07-15 12:51:02.472006","2014-07-15 12:51:02.472006",,"","134.245.38.100"
10157,398,"4409",4440,70,-28.8,,14,"carbonised residue from sherd","","pit exposed in pipe trench within undated subrectangular enclosure c. 100 m across",6,429,2694,,1,"2014-07-15 12:56:29.858219","2014-07-15 12:56:29.858219",,"","134.245.38.100"
10158,398,"5317",4550,50,-23.4,,14,"charred hazelnut shell fragment","","pit exposed in pipe trench within undated subrectangular enclosure c. 100 m across",6,429,2694,,1,"2014-07-15 12:58:09.961668","2014-07-15 12:58:09.961668",,"","134.245.38.100"
3612,464,"243",4100,60,,,2,"Os humà","UBAR243 ","Funerari; Cavitat sepulcral; Nivell ossera; collective burial in cave",3,425,1169,t,1,"2011-10-13 20:56:12","2014-07-15 13:04:20.566866",,"","http://www.telearchaeology.com/c14"
10159,485,"10153",4656,67,-26.9,0.2,1,"corylus avellana","","context 026, secondary fill of linear pit 025 on west of settlement of early neolithic date covering 100 m of easement and extending to either side of it",1,429,2695,,1,"2014-07-15 13:08:13.831368","2014-07-15 13:08:13.831368",,"","134.245.38.100"
10160,485,"10156",4553,62,-25,0.2,1,"corylus avellana","","context 517, spread of burnt material on east end of settlement of early to late Neolithic date, covering 100 m of easement and extending to eother side of it",1,429,2695,,1,"2014-07-15 13:10:17.187518","2014-07-15 13:10:17.187518",,"","134.245.38.100"
10161,485,"10158",4965,57,-27.3,0.2,1,"corylus avellana","","context 537, fill of posthole 536 in posthole row 552 on west end of settlement of early to late neolithic date covering 100 m of easement and extending to either side",1,429,2695,,1,"2014-07-15 13:12:10.395098","2014-07-15 13:12:10.395098",,"","134.245.38.100"
10163,316,"1140",4320,80,,,14,"charred hazel nutshells","","occupation layer in sand dunes; not clear if it's from the upper or lower layer",1,429,2696,,1,"2014-07-15 13:25:04.970139","2014-07-15 13:25:04.970139",,"","134.245.38.100"
10164,267,"1112",4659,52,-25.4,,1,"","","occupation layer in sand dunes, not clear if it's from the upper or lower layer",1,429,2696,,1,"2014-07-15 13:27:24.216426","2014-07-15 13:27:24.216426",,"","134.245.38.100"
10165,398,"5318",5870,90,-29.3,,14,"carbonised residue","","",1,429,2696,,1,"2014-07-15 13:31:35.44004","2014-07-15 13:31:35.44004",,"","134.245.38.100"
10172,267,"3070",4490,60,-24.7,,1,"corylus avellana","","pit 500",1,429,2698,,1,"2014-07-15 13:48:03.828452","2014-07-15 13:48:03.828452",,"","134.245.38.100"
10173,265,"1235",4230,95,,,1,"","","pit sealed beneath pre-cairn ground surface",4,429,2699,,1,"2014-07-15 13:54:45.441728","2014-07-15 13:54:45.441728",,"","134.245.38.100"
10174,265,"1236",3960,100,,,1,"","","hearth sealed beneath pre-cairn ground surface",4,429,2699,,1,"2014-07-15 13:56:11.83959","2014-07-15 13:56:11.83959",,"","134.245.38.100"
1280,343,"2118",4150,100,,,1,"","","Zentralgrab mit Steinkonstruktion. Holzkohle lag zwischen den Steinen, im Grab: B2-Axt ""(oder D2)"".",2,191,531,t,1,"2010-11-04 15:24:20","2014-07-16 07:46:35.369365",,"",""
1274,343,"2056",4830,100,,,9,"","Vom selben Komplex stammen K-1473, K-1650, K-1651, K-1961, K-1962, K-1963; K-2057, K-2058.","""sticks from the fish trap from the same layer as the boat, partly lying over and resting upon the belly of the vessel 1 (Type II)"".",1,168,504,t,1,"2010-11-04 15:24:20","2014-07-16 07:51:26.541546",,"",""
1268,343,"1932",4100,100,,,2,"","Aus derselben Grube stammen die Daten K-1930, K-1931, K-1983 und K-1982.","Grube.",1,146,475,t,1,"2010-11-04 15:24:20","2014-07-16 07:55:44.645873",,"",""
1266,343,"1930",4290,100,,,2,"","Aus derselben Grube stammen die Daten K-1931, K-1932, K-1983 und K-1982.","Grube.",1,146,475,t,1,"2010-11-04 15:24:20","2014-07-16 07:57:07.10766",,"",""
1265,343,"1925",4000,100,,,1,"","","Zentralgrab unter Hügel mit I-Axt.",2,194,444,t,1,"2010-11-04 15:24:20","2014-07-16 07:57:52.986556",,"",""
1263,343,"1837",3960,100,,,1,"Sammelprobe von verschiedenen Stellen unterhalb eines Skeletts.","","Grabgrube 2 des Grabhügels II; unterer Grubenteil.",2,186,655,t,1,"2010-11-04 15:24:20","2014-07-16 07:59:28.214447",,"",""
1257,343,"1767",4510,100,,,1,"","Aus demselben Haus stammen K-1766, K-1768, K-1769.","Kulthaus; Dachbalken Nr. 107.",4,142,419,t,1,"2010-11-04 15:24:20","2014-07-16 08:04:52.802832",,"",""
1253,343,"1659",5010,100,,,1,"","","""Feature C, stonepacked pit"".",3,168,524,t,1,"2010-11-04 15:24:20","2014-07-16 08:07:46.727136",,"",""
1247,343,"1582",4150,100,,,1,"","Der Wert stell einen Durchnitt zwischen zwei Messungen dar: 4170±100 und 4130±100.","Kreisgrab mit Streitaxt Typ D.",2,191,532,t,1,"2010-11-04 15:24:20","2014-07-16 08:12:32.596851",,"",""
1243,343,"1571",4300,100,,,1,"","","Totenhaus bei Steinpackungsgrabanlage I.",4,153,452,t,1,"2010-11-04 15:24:20","2014-07-16 08:15:02.616292",,"",""
1242,343,"1570",4980,100,,,1,"","","Pfostenloch bei Anlage IV.",4,309,454,t,1,"2010-11-04 15:24:20","2014-07-16 08:15:36.487419",,"",""
1234,343,"132",4660,150,,,1,"","","Kulturschicht.",1,158,492,t,1,"2010-11-04 15:24:20","2014-07-16 08:20:47.802103",,"",""
1227,343,"125",4840,170,,,14,"Birkenrinde.","Von derselben Birkenrindenlage stammen K-124 und K-126.","Rindenlage in einer Kulturschicht.",1,158,492,t,1,"2010-11-04 15:24:20","2014-07-16 08:26:08.671004",,"",""
1226,343,"124",4600,170,,,14,"Birkenrinde.","Von derselben Birkenrindenlage stammen K-125 und K-126.","Rindenlage in einer Kulturschicht.",1,158,492,t,1,"2010-11-04 15:24:20","2014-07-16 08:27:00.79901",,"",""
1216,343,"1138",3890,100,,,1,"","Das Probenmaterial lag stratigraphisch unter der Streitaxt.","Bodenschicht in Megalithgrab.",3,193,520,t,1,"2010-11-04 15:24:20","2014-07-16 08:35:36.72345",,"",""
1213,335,"3",4094,240,,,1,"""from a zone with charcoal fragments at the transition from core of sods to covering sand-layer of primary subtumulus, over grave"".","Im Grab maritimer Glockenbecher Typ 2Ia, maritime Schale und kleiner unverzierter Becher. Vgl. GrN-3641, GrN-6646.","",2,205,33,t,1,"2010-11-04 15:24:20","2014-07-16 08:37:52.609152",,"",""
1210,335,"187",4740,225,,,7,"","""Alterswert liegt in dem für Michelsberg V erwarteten Zeitbereich"".","",7,121,28,t,1,"2010-11-04 15:24:20","2014-07-16 08:39:45.417641",,"",""
1207,322,"9285",6505,105,-27,,1,"Holzkohle
Sample Material is bone according to Pinhasi et al. 2005","according to BANADORA-DB: site-name: Darion
according to BANADORA-URL: http://www.archeometrie.mom.fr/banadora/echantillon.php?num=23787
","pit",1,66,34,t,1,"2010-11-04 15:24:20","2014-07-16 08:58:47.445721",,"",""
10179,247,"66B",2160,150,,,9,"Holz von Schiffswrack","according to BANADORA-URL:  http://www.archeometrie.mom.fr/banadora/echantillon.php?num=20063
","",7,465,2702,,1,"2014-07-16 07:16:28.047117","2014-07-16 10:21:18.760381",,"","134.245.38.100"
10187,259,"2465",4180,100,,,1,"Holzkohle","according to BANADORA-URL: http://www.archeometrie.mom.fr/banadora/echantillon.php?num=20107
","Argile bleue",7,425,2710,,1,"2014-07-16 07:50:16.139859","2014-07-16 10:26:51.076397",,"","134.245.38.100"
10162,485,"10159",4791,57,-24.9,0.2,1,"corylus avellana","","context 554, fill of posthole 553, one of a pair west of row 552, on west end of settlement of early to late neolithic date, covering 100 m of easement and extending to either side of it",1,429,2695,,1,"2014-07-15 13:14:42.56678","2014-07-15 13:14:42.56678",,"","134.245.38.100"
10169,267,"2966",4410,35,-24.6,,1,"corylus avellana and populus sp.","","pit 20",1,429,2698,,1,"2014-07-15 13:44:26.307619","2014-07-15 13:44:26.307619",,"","134.245.38.100"
10177,273,"670",4440,70,,,1,"","","charcoal concentration in one part of base of burial pit, overlying one of two slots bracketing inhumation ",3,429,2700,,1,"2014-07-15 14:04:36.700147","2014-07-15 14:04:36.700147",,"","134.245.38.100"
1279,343,"2116",4140,100,,,1,"","Holzkohle lag zwischen den Steinen.","Grab mit Steinkonstruktion von Steinkreis umgeben. Mit E-Streitaxt.",2,191,437,t,1,"2010-11-04 15:24:20","2014-07-16 07:47:29.188663",,"",""
1275,343,"2057",4950,100,,,1,"""hazel wood"".","Vom selben Komplex stammen K-1473, K-1650, K-1651, K-1961, K-1962, K-1963; K-2056, K-2058.","""from the clay slab in the middle of the boat"".",1,168,504,t,1,"2010-11-04 15:24:20","2014-07-16 07:50:45.394362",,"",""
1273,343,"1983",4160,100,,,2,"","Aus derselben Grube stammen die Daten K-1930, K-1931, K-1932 und K-1982.","Grube.",1,146,475,t,1,"2010-11-04 15:24:20","2014-07-16 07:52:16.933714",,"",""
